word,zipf,weight,probability
grams,3.82,6606.934480075957,6.505270854874142e-05
drift,3.82,6606.934480075957,6.505270854874142e-05
slate,3.82,6606.934480075957,6.505270854874142e-05
tunes,3.82,6606.934480075957,6.505270854874142e-05
niece,3.82,6606.934480075957,6.505270854874142e-05
fuels,3.82,6606.934480075957,6.505270854874142e-05
hatch,3.82,6606.934480075957,6.505270854874142e-05
scent,3.82,6606.934480075957,6.505270854874142e-05
tapes,3.82,6606.934480075957,6.505270854874142e-05
clues,3.82,6606.934480075957,6.505270854874142e-05
yacht,3.82,6606.934480075957,6.505270854874142e-05
token,3.82,6606.934480075957,6.505270854874142e-05
woody,3.82,6606.934480075957,6.505270854874142e-05
sands,3.81,6456.542290346556,6.357192811782041e-05
manor,3.81,6456.542290346556,6.357192811782041e-05
promo,3.81,6456.542290346556,6.357192811782041e-05
fries,3.81,6456.542290346556,6.357192811782041e-05
anglo,3.81,6456.542290346556,6.357192811782041e-05
posed,3.81,6456.542290346556,6.357192811782041e-05
dolls,3.81,6456.542290346556,6.357192811782041e-05
shawn,3.81,6456.542290346556,6.357192811782041e-05
venus,3.81,6456.542290346556,6.357192811782041e-05
intro,3.81,6456.542290346556,6.357192811782041e-05
spoil,3.81,6456.542290346556,6.357192811782041e-05
pupil,3.81,6456.542290346556,6.357192811782041e-05
atlas,3.8,6309.57344480193,6.212485436466135e-05
horns,3.8,6309.57344480193,6.212485436466135e-05
fatty,3.8,6309.57344480193,6.212485436466135e-05
sting,3.8,6309.57344480193,6.212485436466135e-05
wines,3.8,6309.57344480193,6.212485436466135e-05
wired,3.8,6309.57344480193,6.212485436466135e-05
combo,3.8,6309.57344480193,6.212485436466135e-05
spicy,3.8,6309.57344480193,6.212485436466135e-05
ounce,3.8,6309.57344480193,6.212485436466135e-05
hairy,3.8,6309.57344480193,6.212485436466135e-05
altar,3.8,6309.57344480193,6.212485436466135e-05
seize,3.8,6309.57344480193,6.212485436466135e-05
flush,3.8,6309.57344480193,6.212485436466135e-05
asses,3.79,6165.9500186148225,6.071072003160615e-05
deeds,3.79,6165.9500186148225,6.071072003160615e-05
strap,3.79,6165.9500186148225,6.071072003160615e-05
rehab,3.79,6165.9500186148225,6.071072003160615e-05
poses,3.79,6165.9500186148225,6.071072003160615e-05
watts,3.79,6165.9500186148225,6.071072003160615e-05
rails,3.79,6165.9500186148225,6.071072003160615e-05
skins,3.79,6165.9500186148225,6.071072003160615e-05
bites,3.79,6165.9500186148225,6.071072003160615e-05
belle,3.79,6165.9500186148225,6.071072003160615e-05
stall,3.79,6165.9500186148225,6.071072003160615e-05
horny,3.79,6165.9500186148225,6.071072003160615e-05
raven,3.79,6165.9500186148225,6.071072003160615e-05
faint,3.78,6025.595860743575,5.932877532591303e-05
daisy,3.78,6025.595860743575,5.932877532591303e-05
notch,3.78,6025.595860743575,5.932877532591303e-05
forge,3.78,6025.595860743575,5.932877532591303e-05
bliss,3.78,6025.595860743575,5.932877532591303e-05
doses,3.78,6025.595860743575,5.932877532591303e-05
trout,3.78,6025.595860743575,5.932877532591303e-05
euros,3.78,6025.595860743575,5.932877532591303e-05
disco,3.78,6025.595860743575,5.932877532591303e-05
worms,3.78,6025.595860743575,5.932877532591303e-05
hears,3.78,6025.595860743575,5.932877532591303e-05
fines,3.78,6025.595860743575,5.932877532591303e-05
nodes,3.78,6025.595860743575,5.932877532591303e-05
omega,3.78,6025.595860743575,5.932877532591303e-05
queue,3.78,6025.595860743575,5.932877532591303e-05
jelly,3.77,5888.43655355589,5.797828752220694e-05
plots,3.77,5888.43655355589,5.797828752220694e-05
silva,3.77,5888.43655355589,5.797828752220694e-05
digit,3.77,5888.43655355589,5.797828752220694e-05
lunar,3.77,5888.43655355589,5.797828752220694e-05
tesla,3.77,5888.43655355589,5.797828752220694e-05
hairs,3.77,5888.43655355589,5.797828752220694e-05
crawl,3.77,5888.43655355589,5.797828752220694e-05
flint,3.77,5888.43655355589,5.797828752220694e-05
peach,3.77,5888.43655355589,5.797828752220694e-05
bravo,3.77,5888.43655355589,5.797828752220694e-05
flats,3.77,5888.43655355589,5.797828752220694e-05
lifts,3.76,5754.399373371566,5.6658540573978435e-05
syrup,3.76,5754.399373371566,5.6658540573978435e-05
beams,3.76,5754.399373371566,5.6658540573978435e-05
queer,3.76,5754.399373371566,5.6658540573978435e-05
traps,3.76,5754.399373371566,5.6658540573978435e-05
heath,3.76,5754.399373371566,5.6658540573978435e-05
cedar,3.76,5754.399373371566,5.6658540573978435e-05
dunno,3.76,5754.399373371566,5.6658540573978435e-05
rover,3.76,5754.399373371566,5.6658540573978435e-05
scars,3.76,5754.399373371566,5.6658540573978435e-05
veins,3.76,5754.399373371566,5.6658540573978435e-05
norms,3.76,5754.399373371566,5.6658540573978435e-05
tones,3.76,5754.399373371566,5.6658540573978435e-05
metre,3.76,5754.399373371566,5.6658540573978435e-05
pinch,3.76,5754.399373371566,5.6658540573978435e-05
bowls,3.75,5623.413251903491,5.5368834733926765e-05
rigid,3.75,5623.413251903491,5.5368834733926765e-05
maths,3.75,5623.413251903491,5.5368834733926765e-05
moron,3.75,5623.413251903491,5.5368834733926765e-05
merge,3.75,5623.413251903491,5.5368834733926765e-05
vivid,3.75,5623.413251903491,5.5368834733926765e-05
atoms,3.75,5623.413251903491,5.5368834733926765e-05
memes,3.75,5623.413251903491,5.5368834733926765e-05
dwarf,3.75,5623.413251903491,5.5368834733926765e-05
liner,3.75,5623.413251903491,5.5368834733926765e-05
naive,3.75,5623.413251903491,5.5368834733926765e-05
myths,3.75,5623.413251903491,5.5368834733926765e-05
opted,3.75,5623.413251903491,5.5368834733926765e-05
congo,3.75,5623.413251903491,5.5368834733926765e-05
pedro,3.75,5623.413251903491,5.5368834733926765e-05
rainy,3.74,5495.408738576249,5.410848618294418e-05
turbo,3.74,5495.408738576249,5.410848618294418e-05
boxer,3.74,5495.408738576249,5.410848618294418e-05
belts,3.74,5495.408738576249,5.410848618294418e-05
salty,3.74,5495.408738576249,5.410848618294418e-05
laden,3.74,5495.408738576249,5.410848618294418e-05
hedge,3.74,5495.408738576249,5.410848618294418e-05
skate,3.74,5495.408738576249,5.410848618294418e-05
joker,3.74,5495.408738576249,5.410848618294418e-05
tempo,3.74,5495.408738576249,5.410848618294418e-05
icons,3.74,5495.408738576249,5.410848618294418e-05
cured,3.74,5495.408738576249,5.410848618294418e-05
brook,3.74,5495.408738576249,5.410848618294418e-05
limbs,3.74,5495.408738576249,5.410848618294418e-05
coats,3.74,5495.408738576249,5.410848618294418e-05
serum,3.74,5495.408738576249,5.410848618294418e-05
aided,3.74,5495.408738576249,5.410848618294418e-05
torch,3.74,5495.408738576249,5.410848618294418e-05
scots,3.74,5495.408738576249,5.410848618294418e-05
stray,3.74,5495.408738576249,5.410848618294418e-05
grabs,3.73,5370.317963702527,5.287682666754622e-05
greet,3.73,5370.317963702527,5.287682666754622e-05
chang,3.73,5370.317963702527,5.287682666754622e-05
arose,3.73,5370.317963702527,5.287682666754622e-05
proxy,3.73,5370.317963702527,5.287682666754622e-05
gases,3.73,5370.317963702527,5.287682666754622e-05
retro,3.73,5370.317963702527,5.287682666754622e-05
genus,3.73,5370.317963702527,5.287682666754622e-05
thigh,3.73,5370.317963702527,5.287682666754622e-05
owing,3.73,5370.317963702527,5.287682666754622e-05
chili,3.73,5370.317963702527,5.287682666754622e-05
excel,3.73,5370.317963702527,5.287682666754622e-05
rumor,3.73,5370.317963702527,5.287682666754622e-05
warns,3.73,5370.317963702527,5.287682666754622e-05
faded,3.73,5370.317963702527,5.287682666754622e-05
lamps,3.73,5370.317963702527,5.287682666754622e-05
renew,3.73,5370.317963702527,5.287682666754622e-05
negro,3.73,5370.317963702527,5.287682666754622e-05
blink,3.73,5370.317963702527,5.287682666754622e-05
glove,3.73,5370.317963702527,5.287682666754622e-05
gangs,3.73,5370.317963702527,5.287682666754622e-05
troll,3.73,5370.317963702527,5.287682666754622e-05
greed,3.73,5370.317963702527,5.287682666754622e-05
stoke,3.73,5370.317963702527,5.287682666754622e-05
razor,3.72,5248.074602497728,5.167320314555499e-05
choke,3.72,5248.074602497728,5.167320314555499e-05
prose,3.72,5248.074602497728,5.167320314555499e-05
goats,3.72,5248.074602497728,5.167320314555499e-05
monks,3.72,5248.074602497728,5.167320314555499e-05
amino,3.72,5248.074602497728,5.167320314555499e-05
props,3.72,5248.074602497728,5.167320314555499e-05
pixel,3.72,5248.074602497728,5.167320314555499e-05
steer,3.72,5248.074602497728,5.167320314555499e-05
bleed,3.72,5248.074602497728,5.167320314555499e-05
aisle,3.72,5248.074602497728,5.167320314555499e-05
brace,3.72,5248.074602497728,5.167320314555499e-05
motto,3.72,5248.074602497728,5.167320314555499e-05
onset,3.72,5248.074602497728,5.167320314555499e-05
shady,3.71,5128.613839913648,5.0496977439847186e-05
vogue,3.71,5128.613839913648,5.0496977439847186e-05
brock,3.71,5128.613839913648,5.0496977439847186e-05
ebook,3.71,5128.613839913648,5.0496977439847186e-05
stove,3.71,5128.613839913648,5.0496977439847186e-05
bingo,3.71,5128.613839913648,5.0496977439847186e-05
macro,3.71,5128.613839913648,5.0496977439847186e-05
ample,3.71,5128.613839913648,5.0496977439847186e-05
tiles,3.71,5128.613839913648,5.0496977439847186e-05
fills,3.71,5128.613839913648,5.0496977439847186e-05
slick,3.71,5128.613839913648,5.0496977439847186e-05
tract,3.71,5128.613839913648,5.0496977439847186e-05
cubic,3.71,5128.613839913648,5.0496977439847186e-05
slack,3.71,5128.613839913648,5.0496977439847186e-05
romeo,3.71,5128.613839913648,5.0496977439847186e-05
vista,3.71,5128.613839913648,5.0496977439847186e-05
gamma,3.7,5011.872336272725,4.934752589998456e-05
corey,3.7,5011.872336272725,4.934752589998456e-05
prank,3.7,5011.872336272725,4.934752589998456e-05
flora,3.7,5011.872336272725,4.934752589998456e-05
creed,3.7,5011.872336272725,4.934752589998456e-05
adore,3.7,5011.872336272725,4.934752589998456e-05
crisp,3.7,5011.872336272725,4.934752589998456e-05
spear,3.7,5011.872336272725,4.934752589998456e-05
juicy,3.7,5011.872336272725,4.934752589998456e-05
fined,3.7,5011.872336272725,4.934752589998456e-05
hangs,3.7,5011.872336272725,4.934752589998456e-05
spies,3.7,5011.872336272725,4.934752589998456e-05
wrath,3.7,5011.872336272725,4.934752589998456e-05
stain,3.7,5011.872336272725,4.934752589998456e-05
tidal,3.7,5011.872336272725,4.934752589998456e-05
grape,3.7,5011.872336272725,4.934752589998456e-05
moody,3.7,5011.872336272725,4.934752589998456e-05
crust,3.7,5011.872336272725,4.934752589998456e-05
scoop,3.69,4897.7881936844615,4.8224239071545774e-05
beads,3.69,4897.7881936844615,4.8224239071545774e-05
urges,3.69,4897.7881936844615,4.8224239071545774e-05
titan,3.69,4897.7881936844615,4.8224239071545774e-05
rabbi,3.69,4897.7881936844615,4.8224239071545774e-05
trait,3.69,4897.7881936844615,4.8224239071545774e-05
monte,3.69,4897.7881936844615,4.8224239071545774e-05
moist,3.69,4897.7881936844615,4.8224239071545774e-05
brent,3.69,4897.7881936844615,4.8224239071545774e-05
chalk,3.69,4897.7881936844615,4.8224239071545774e-05
hyper,3.69,4897.7881936844615,4.8224239071545774e-05
flock,3.69,4897.7881936844615,4.8224239071545774e-05
blaze,3.69,4897.7881936844615,4.8224239071545774e-05
shale,3.69,4897.7881936844615,4.8224239071545774e-05
hides,3.69,4897.7881936844615,4.8224239071545774e-05
caves,3.69,4897.7881936844615,4.8224239071545774e-05
scrub,3.69,4897.7881936844615,4.8224239071545774e-05
troop,3.69,4897.7881936844615,4.8224239071545774e-05
sushi,3.68,4786.300923226385,4.712652137298604e-05
wakes,3.68,4786.300923226385,4.712652137298604e-05
obese,3.68,4786.300923226385,4.712652137298604e-05
drown,3.68,4786.300923226385,4.712652137298604e-05
tails,3.68,4786.300923226385,4.712652137298604e-05
jewel,3.68,4786.300923226385,4.712652137298604e-05
waits,3.68,4786.300923226385,4.712652137298604e-05
piper,3.68,4786.300923226385,4.712652137298604e-05
scarf,3.68,4786.300923226385,4.712652137298604e-05
clone,3.68,4786.300923226385,4.712652137298604e-05
tying,3.68,4786.300923226385,4.712652137298604e-05
timer,3.68,4786.300923226385,4.712652137298604e-05
fibre,3.67,4677.351412871981,4.6053790779851466e-05
baths,3.67,4677.351412871981,4.6053790779851466e-05
dusty,3.67,4677.351412871981,4.6053790779851466e-05
focal,3.67,4677.351412871981,4.6053790779851466e-05
gears,3.67,4677.351412871981,4.6053790779851466e-05
snail,3.67,4677.351412871981,4.6053790779851466e-05
tutor,3.67,4677.351412871981,4.6053790779851466e-05
yeast,3.67,4677.351412871981,4.6053790779851466e-05
borne,3.67,4677.351412871981,4.6053790779851466e-05
verge,3.67,4677.351412871981,4.6053790779851466e-05
noisy,3.67,4677.351412871981,4.6053790779851466e-05
ropes,3.66,4570.881896148751,4.500547851618241e-05
erase,3.66,4570.881896148751,4.500547851618241e-05
shove,3.66,4570.881896148751,4.500547851618241e-05
diets,3.66,4570.881896148751,4.500547851618241e-05
rouge,3.66,4570.881896148751,4.500547851618241e-05
repay,3.66,4570.881896148751,4.500547851618241e-05
turks,3.66,4570.881896148751,4.500547851618241e-05
oxide,3.66,4570.881896148751,4.500547851618241e-05
manly,3.66,4570.881896148751,4.500547851618241e-05
pence,3.66,4570.881896148751,4.500547851618241e-05
snaps,3.66,4570.881896148751,4.500547851618241e-05
slash,3.65,4466.835921509631,4.3981028752940524e-05
decor,3.65,4466.835921509631,4.3981028752940524e-05
loops,3.65,4466.835921509631,4.3981028752940524e-05
chord,3.65,4466.835921509631,4.3981028752940524e-05
stein,3.65,4466.835921509631,4.3981028752940524e-05
cooks,3.65,4466.835921509631,4.3981028752940524e-05
optic,3.65,4466.835921509631,4.3981028752940524e-05
nicer,3.65,4466.835921509631,4.3981028752940524e-05
fetch,3.65,4466.835921509631,4.3981028752940524e-05
booze,3.65,4466.835921509631,4.3981028752940524e-05
crest,3.65,4466.835921509631,4.3981028752940524e-05
hooks,3.65,4466.835921509631,4.3981028752940524e-05
nexus,3.65,4466.835921509631,4.3981028752940524e-05
fuzzy,3.65,4466.835921509631,4.3981028752940524e-05
herbs,3.65,4466.835921509631,4.3981028752940524e-05
kirby,3.65,4466.835921509631,4.3981028752940524e-05
basil,3.65,4466.835921509631,4.3981028752940524e-05
panda,3.65,4466.835921509631,4.3981028752940524e-05
flank,3.64,4365.158322401661,4.297989831330122e-05
sewer,3.64,4365.158322401661,4.297989831330122e-05
wards,3.64,4365.158322401661,4.297989831330122e-05
lever,3.64,4365.158322401661,4.297989831330122e-05
chunk,3.64,4365.158322401661,4.297989831330122e-05
camel,3.64,4365.158322401661,4.297989831330122e-05
swell,3.64,4365.158322401661,4.297989831330122e-05
comet,3.64,4365.158322401661,4.297989831330122e-05
shits,3.64,4365.158322401661,4.297989831330122e-05
smack,3.64,4365.158322401661,4.297989831330122e-05
forex,3.64,4365.158322401661,4.297989831330122e-05
bates,3.64,4365.158322401661,4.297989831330122e-05
dummy,3.64,4365.158322401661,4.297989831330122e-05
baton,3.64,4365.158322401661,4.297989831330122e-05
cocoa,3.64,4365.158322401661,4.297989831330122e-05
dread,3.64,4365.158322401661,4.297989831330122e-05
sonny,3.64,4365.158322401661,4.297989831330122e-05
pedal,3.64,4365.158322401661,4.297989831330122e-05
rests,3.64,4365.158322401661,4.297989831330122e-05
flare,3.64,4365.158322401661,4.297989831330122e-05
leone,3.64,4365.158322401661,4.297989831330122e-05
query,3.64,4365.158322401661,4.297989831330122e-05
chefs,3.64,4365.158322401661,4.297989831330122e-05
hogan,3.63,4265.795188015925,4.200155638465379e-05
slams,3.63,4265.795188015925,4.200155638465379e-05
flick,3.63,4265.795188015925,4.200155638465379e-05
cache,3.63,4265.795188015925,4.200155638465379e-05
groom,3.63,4265.795188015925,4.200155638465379e-05
align,3.63,4265.795188015925,4.200155638465379e-05
plead,3.63,4265.795188015925,4.200155638465379e-05
hydro,3.63,4265.795188015925,4.200155638465379e-05
attic,3.63,4265.795188015925,4.200155638465379e-05
dicks,3.63,4265.795188015925,4.200155638465379e-05
knots,3.63,4265.795188015925,4.200155638465379e-05
lyric,3.63,4265.795188015925,4.200155638465379e-05
condo,3.63,4265.795188015925,4.200155638465379e-05
await,3.63,4265.795188015925,4.200155638465379e-05
comfy,3.63,4265.795188015925,4.200155638465379e-05
funky,3.63,4265.795188015925,4.200155638465379e-05
paved,3.62,4168.693834703355,4.1045484237157877e-05
lotus,3.62,4168.693834703355,4.1045484237157877e-05
perks,3.62,4168.693834703355,4.1045484237157877e-05
gamer,3.62,4168.693834703355,4.1045484237157877e-05
debit,3.62,4168.693834703355,4.1045484237157877e-05
malik,3.62,4168.693834703355,4.1045484237157877e-05
wedge,3.62,4168.693834703355,4.1045484237157877e-05
timed,3.62,4168.693834703355,4.1045484237157877e-05
mails,3.62,4168.693834703355,4.1045484237157877e-05
scans,3.62,4168.693834703355,4.1045484237157877e-05
tally,3.62,4168.693834703355,4.1045484237157877e-05
denis,3.62,4168.693834703355,4.1045484237157877e-05
paddy,3.62,4168.693834703355,4.1045484237157877e-05
bolts,3.62,4168.693834703355,4.1045484237157877e-05
weary,3.61,4073.802778041126,4.011117494870568e-05
willy,3.61,4073.802778041126,4.011117494870568e-05
resin,3.61,4073.802778041126,4.011117494870568e-05
linen,3.61,4073.802778041126,4.011117494870568e-05
wills,3.61,4073.802778041126,4.011117494870568e-05
alloy,3.61,4073.802778041126,4.011117494870568e-05
colts,3.61,4073.802778041126,4.011117494870568e-05
decks,3.61,4073.802778041126,4.011117494870568e-05
crank,3.61,4073.802778041126,4.011117494870568e-05
motel,3.61,4073.802778041126,4.011117494870568e-05
fares,3.61,4073.802778041126,4.011117494870568e-05
stint,3.61,4073.802778041126,4.011117494870568e-05
moose,3.61,4073.802778041126,4.011117494870568e-05
cites,3.61,4073.802778041126,4.011117494870568e-05
slips,3.61,4073.802778041126,4.011117494870568e-05
rusty,3.61,4073.802778041126,4.011117494870568e-05
tents,3.6,3981.0717055349733,3.9198133136145486e-05
binge,3.6,3981.0717055349733,3.9198133136145486e-05
curly,3.6,3981.0717055349733,3.9198133136145486e-05
caste,3.6,3981.0717055349733,3.9198133136145486e-05
colon,3.6,3981.0717055349733,3.9198133136145486e-05
weber,3.6,3981.0717055349733,3.9198133136145486e-05
discs,3.6,3981.0717055349733,3.9198133136145486e-05
famed,3.6,3981.0717055349733,3.9198133136145486e-05
muddy,3.6,3981.0717055349733,3.9198133136145486e-05
fetus,3.6,3981.0717055349733,3.9198133136145486e-05
mound,3.6,3981.0717055349733,3.9198133136145486e-05
prick,3.6,3981.0717055349733,3.9198133136145486e-05
bumps,3.6,3981.0717055349733,3.9198133136145486e-05
benny,3.6,3981.0717055349733,3.9198133136145486e-05
sammy,3.6,3981.0717055349733,3.9198133136145486e-05
agony,3.6,3981.0717055349733,3.9198133136145486e-05
chant,3.6,3981.0717055349733,3.9198133136145486e-05
booty,3.59,3890.4514499428046,3.8305874692622674e-05
nanny,3.59,3890.4514499428046,3.8305874692622674e-05
poppy,3.59,3890.4514499428046,3.8305874692622674e-05
piles,3.59,3890.4514499428046,3.8305874692622674e-05
fixes,3.59,3890.4514499428046,3.8305874692622674e-05
abide,3.59,3890.4514499428046,3.8305874692622674e-05
pratt,3.59,3890.4514499428046,3.8305874692622674e-05
sacks,3.59,3890.4514499428046,3.8305874692622674e-05
highs,3.59,3890.4514499428046,3.8305874692622674e-05
raced,3.59,3890.4514499428046,3.8305874692622674e-05
tease,3.59,3890.4514499428046,3.8305874692622674e-05
avail,3.59,3890.4514499428046,3.8305874692622674e-05
madam,3.59,3890.4514499428046,3.8305874692622674e-05
bluff,3.58,3801.8939632056126,3.743392653090012e-05
swipe,3.58,3801.8939632056126,3.743392653090012e-05
flyer,3.58,3801.8939632056126,3.743392653090012e-05
needy,3.58,3801.8939632056126,3.743392653090012e-05
isles,3.58,3801.8939632056126,3.743392653090012e-05
casts,3.58,3801.8939632056126,3.743392653090012e-05
patty,3.58,3801.8939632056126,3.743392653090012e-05
roofs,3.58,3801.8939632056126,3.743392653090012e-05
rents,3.58,3801.8939632056126,3.743392653090012e-05
miner,3.58,3801.8939632056126,3.743392653090012e-05
tango,3.58,3801.8939632056126,3.743392653090012e-05
coded,3.58,3801.8939632056126,3.743392653090012e-05
doris,3.58,3801.8939632056126,3.743392653090012e-05
rhino,3.57,3715.352290971724,3.65818263325208e-05
gimme,3.57,3715.352290971724,3.65818263325208e-05
cigar,3.57,3715.352290971724,3.65818263325208e-05
peggy,3.57,3715.352290971724,3.65818263325208e-05
purge,3.57,3715.352290971724,3.65818263325208e-05
blitz,3.57,3715.352290971724,3.65818263325208e-05
goofy,3.57,3715.352290971724,3.65818263325208e-05
cloak,3.57,3715.352290971724,3.65818263325208e-05
hicks,3.57,3715.352290971724,3.65818263325208e-05
mummy,3.57,3715.352290971724,3.65818263325208e-05
jolly,3.57,3715.352290971724,3.65818263325208e-05
wraps,3.57,3715.352290971724,3.65818263325208e-05
venom,3.57,3715.352290971724,3.65818263325208e-05
circa,3.57,3715.352290971724,3.65818263325208e-05
windy,3.57,3715.352290971724,3.65818263325208e-05
dwell,3.57,3715.352290971724,3.65818263325208e-05
vines,3.57,3715.352290971724,3.65818263325208e-05
dover,3.57,3715.352290971724,3.65818263325208e-05
soils,3.57,3715.352290971724,3.65818263325208e-05
fiery,3.57,3715.352290971724,3.65818263325208e-05
earns,3.56,3630.780547701014,3.574912230268074e-05
docks,3.56,3630.780547701014,3.574912230268074e-05
psalm,3.56,3630.780547701014,3.574912230268074e-05
claws,3.56,3630.780547701014,3.574912230268074e-05
spree,3.56,3630.780547701014,3.574912230268074e-05
oasis,3.56,3630.780547701014,3.574912230268074e-05
blush,3.56,3630.780547701014,3.574912230268074e-05
paced,3.56,3630.780547701014,3.574912230268074e-05
oddly,3.56,3630.780547701014,3.574912230268074e-05
thugs,3.56,3630.780547701014,3.574912230268074e-05
woven,3.56,3630.780547701014,3.574912230268074e-05
overs,3.56,3630.780547701014,3.574912230268074e-05
leafs,3.56,3630.780547701014,3.574912230268074e-05
furry,3.56,3630.780547701014,3.574912230268074e-05
frogs,3.56,3630.780547701014,3.574912230268074e-05
savvy,3.56,3630.780547701014,3.574912230268074e-05
witty,3.56,3630.780547701014,3.574912230268074e-05
rhyme,3.56,3630.780547701014,3.574912230268074e-05
pagan,3.56,3630.780547701014,3.574912230268074e-05
vapor,3.56,3630.780547701014,3.574912230268074e-05
mango,3.56,3630.780547701014,3.574912230268074e-05
erica,3.56,3630.780547701014,3.574912230268074e-05
palms,3.55,3548.133892335753,3.49353729306811e-05
bowel,3.55,3548.133892335753,3.49353729306811e-05
bloke,3.55,3548.133892335753,3.49353729306811e-05
vibes,3.55,3548.133892335753,3.49353729306811e-05
deity,3.55,3548.133892335753,3.49353729306811e-05
edged,3.55,3548.133892335753,3.49353729306811e-05
blond,3.55,3548.133892335753,3.49353729306811e-05
finch,3.55,3548.133892335753,3.49353729306811e-05
slang,3.55,3548.133892335753,3.49353729306811e-05
monty,3.55,3548.133892335753,3.49353729306811e-05
amend,3.55,3548.133892335753,3.49353729306811e-05
sedan,3.55,3548.133892335753,3.49353729306811e-05
bulbs,3.55,3548.133892335753,3.49353729306811e-05
gypsy,3.55,3548.133892335753,3.49353729306811e-05
cater,3.55,3548.133892335753,3.49353729306811e-05
ariel,3.54,3467.368504525317,3.414014675583368e-05
algae,3.54,3467.368504525317,3.414014675583368e-05
ethic,3.54,3467.368504525317,3.414014675583368e-05
specs,3.54,3467.368504525317,3.414014675583368e-05
flair,3.54,3467.368504525317,3.414014675583368e-05
haunt,3.54,3467.368504525317,3.414014675583368e-05
hyped,3.54,3467.368504525317,3.414014675583368e-05
bowie,3.54,3467.368504525317,3.414014675583368e-05
kylie,3.54,3467.368504525317,3.414014675583368e-05
yummy,3.54,3467.368504525317,3.414014675583368e-05
dryer,3.54,3467.368504525317,3.414014675583368e-05
stash,3.54,3467.368504525317,3.414014675583368e-05
waved,3.54,3467.368504525317,3.414014675583368e-05
slain,3.54,3467.368504525317,3.414014675583368e-05
brits,3.54,3467.368504525317,3.414014675583368e-05
dolly,3.54,3467.368504525317,3.414014675583368e-05
hazel,3.54,3467.368504525317,3.414014675583368e-05
viola,3.54,3467.368504525317,3.414014675583368e-05
weave,3.53,3388.441561392024,3.3363022138694414e-05
adobe,3.53,3388.441561392024,3.3363022138694414e-05
exits,3.53,3388.441561392024,3.3363022138694414e-05
butts,3.53,3388.441561392024,3.3363022138694414e-05
logos,3.53,3388.441561392024,3.3363022138694414e-05
clint,3.53,3388.441561392024,3.3363022138694414e-05
vomit,3.53,3388.441561392024,3.3363022138694414e-05
quota,3.53,3388.441561392024,3.3363022138694414e-05
swore,3.53,3388.441561392024,3.3363022138694414e-05
brawl,3.53,3388.441561392024,3.3363022138694414e-05
salsa,3.53,3388.441561392024,3.3363022138694414e-05
chevy,3.53,3388.441561392024,3.3363022138694414e-05
dared,3.52,3311.311214825911,3.260358703750494e-05
sails,3.52,3311.311214825911,3.260358703750494e-05
fauna,3.52,3311.311214825911,3.260358703750494e-05
erect,3.52,3311.311214825911,3.260358703750494e-05
unfit,3.52,3311.311214825911,3.260358703750494e-05
tyres,3.52,3311.311214825911,3.260358703750494e-05
flute,3.52,3311.311214825911,3.260358703750494e-05
taxed,3.52,3311.311214825911,3.260358703750494e-05
stool,3.52,3311.311214825911,3.260358703750494e-05
mixes,3.52,3311.311214825911,3.260358703750494e-05
truce,3.52,3311.311214825911,3.260358703750494e-05
tread,3.52,3311.311214825911,3.260358703750494e-05
morse,3.52,3311.311214825911,3.260358703750494e-05
denim,3.52,3311.311214825911,3.260358703750494e-05
typed,3.52,3311.311214825911,3.260358703750494e-05
matte,3.52,3311.311214825911,3.260358703750494e-05
weeds,3.52,3311.311214825911,3.260358703750494e-05
cores,3.52,3311.311214825911,3.260358703750494e-05
flirt,3.52,3311.311214825911,3.260358703750494e-05
sigma,3.51,3235.936569296281,3.18614387897222e-05
aloud,3.51,3235.936569296281,3.18614387897222e-05
inbox,3.51,3235.936569296281,3.18614387897222e-05
piers,3.51,3235.936569296281,3.18614387897222e-05
cobra,3.51,3235.936569296281,3.18614387897222e-05
heirs,3.51,3235.936569296281,3.18614387897222e-05
boast,3.51,3235.936569296281,3.18614387897222e-05
usher,3.51,3235.936569296281,3.18614387897222e-05
pleas,3.51,3235.936569296281,3.18614387897222e-05
spins,3.51,3235.936569296281,3.18614387897222e-05
brink,3.51,3235.936569296281,3.18614387897222e-05
bribe,3.5,3162.2776601683795,3.1136183898521805e-05
suing,3.5,3162.2776601683795,3.1136183898521805e-05
milky,3.5,3162.2776601683795,3.1136183898521805e-05
cider,3.5,3162.2776601683795,3.1136183898521805e-05
annex,3.5,3162.2776601683795,3.1136183898521805e-05
taped,3.5,3162.2776601683795,3.1136183898521805e-05
birch,3.5,3162.2776601683795,3.1136183898521805e-05
pivot,3.5,3162.2776601683795,3.1136183898521805e-05
barge,3.5,3162.2776601683795,3.1136183898521805e-05
humid,3.5,3162.2776601683795,3.1136183898521805e-05
litre,3.5,3162.2776601683795,3.1136183898521805e-05
bland,3.5,3162.2776601683795,3.1136183898521805e-05
equip,3.5,3162.2776601683795,3.1136183898521805e-05
mixer,3.5,3162.2776601683795,3.1136183898521805e-05
foley,3.5,3162.2776601683795,3.1136183898521805e-05
havoc,3.5,3162.2776601683795,3.1136183898521805e-05
canoe,3.5,3162.2776601683795,3.1136183898521805e-05
mimic,3.49,3090.295432513592,3.042743782416052e-05
sears,3.49,3090.295432513592,3.042743782416052e-05
lapse,3.49,3090.295432513592,3.042743782416052e-05
arbor,3.49,3090.295432513592,3.042743782416052e-05
